"date","Asset_A","Asset_B","Asset_C","Asset_D"
2022-02-02,-0.00257876033639432,0.0140559015283055,0.00485941110403099,0.00773809325559872
2022-02-03,0.018220120487589,0.0247144709075917,0.0138852173874429,0.000630498823318587
2022-02-04,0.0284279019189745,-0.0165223391788863,-0.00195656817284544,-0.0125495986918887
2022-02-07,-0.00645703697409299,-0.0138102667875253,-0.00218174797706211,-0.0160625854721287
2022-02-08,-0.00385904074153394,-0.00846985673712146,-0.00304777954546445,0.0043277881939101
2022-02-09,-0.0264474462779217,-0.0126486693849263,0.00597832724111443,-0.000587012784867404
2022-02-10,0.00690146032246907,-0.0077489246777099,0.0139742941081576,-0.00456814714846465
2022-02-11,-0.00959992313940179,-0.00222453561211804,0.00687619761239964,-0.00248854767882913
2022-02-14,0.00683175184861829,-0.0144146646088798,0.00320188014296969,-0.00537132053681092
2022-02-15,0.0105725600584323,0.0244436660037978,-0.00301869925777261,-0.00125872361664783
2022-02-16,0.0155265528295488,0.00129329693862656,0.00498348685557949,-0.00745044056799896
2022-02-17,-0.00913389563110817,-0.00100929720606697,-0.00549536917916756,-0.0158640758357611
2022-02-18,0.00757432684946955,0.00594743569925513,-0.00279256503637243,-0.00175679843399502
2022-02-21,-0.0257551301861001,0.000448982233415584,0.0109651344311173,0.00836220695569916
2022-02-22,-0.0117668851256924,-0.00158505644347092,0.00442013088178811,0.0150186365303974
2022-02-23,-0.0127636139126478,0.0177214490826252,0.00241016294026112,2.0849567657331e-05
2022-02-24,-0.0362131147491995,-0.00260436252110524,-0.00255607655355518,-0.000645359477673324
2022-02-25,0.000541839103383834,-0.0154032264491067,0.00931032901484882,0.00770385824991896
2022-02-28,0.00308997900300381,0.00462801468532083,0.0133491258537547,0.00042856813237214
2022-03-01,-0.00541585947822999,-0.00421815448234911,-0.00869271763875442,-0.0034791872712803
2022-03-02,0.0113724485354928,-0.00626155312027523,0.000554869546651026,-0.0138983780427385
2022-03-03,-0.0109005724061486,-0.012817574408246,0.000490669131919192,-0.0101095647982595
2022-03-04,-0.0205242156662894,0.00514039083920031,-0.00578355728360897,0.00325046809655419
2022-03-07,0.00649227038833076,-0.00208821881312394,-0.00998738655996004,-0.0116772317422381
2022-03-08,-0.0121708976428001,0.00618801274377635,-2.43278000660164e-05,0.00838765896123759
2022-03-09,0.0216615189258188,-0.00281238332767106,0.00655511882812969,-0.0107714443156016
2022-03-10,-0.00647169303920018,-0.00790204110986125,0.0147684227897655,-0.00154856446490796
2022-03-11,0.0098347182510331,0.0150028392489446,-0.0190915278827921,-1.86876569094084e-05
2022-03-14,0.0048288789780592,-0.00326116458133676,-0.00702439473312409,-0.000102637870937505
2022-03-15,-0.0117575841132056,0.0113754239505024,-0.00311430218011919,0.00121557857587518
2022-03-16,0.0236359127968797,-0.0144189891613073,-0.0166315703066738,0.00478808905120863
2022-03-17,0.00964348958575974,-0.00559339315650603,-0.0075053344179229,-0.00100969949838623
2022-03-18,0.00134640969899409,-0.00323221674183816,-0.00777351759181508,-0.00198828452677421
2022-03-21,0.00414826120937194,-0.00469158489757033,-0.00722569699859602,0.00128261915923698
2022-03-22,0.0101893322408291,0.0161844841439006,-0.0218883459914707,-0.00346913553277816
2022-03-23,0.00134749329868623,-0.000273176415580951,0.00213418550286554,0.0122992993528022
2022-03-24,-0.044896351247294,0.0029307102132414,-0.00631922936254832,-0.0173619726129286
2022-03-25,0.00427324430295989,-0.0113084604943671,0.0152049119383216,0.00821603695433144
2022-03-28,-0.00550851964111463,-0.00875060731811489,0.00795955949415082,-0.00198786346551946
2022-03-29,0.00277845847298414,0.0119768269026582,-0.014535295651328,0.00337856308665915
2022-03-30,0.0087273559104826,0.0151017799751467,0.000983954210058388,0.00790122634911739
2022-03-31,0.0209960524093902,0.0149863642657212,-0.00593770984233154,0.00668454537628018
2022-04-01,-0.010909380892117,-0.016567644594304,0.00888281168634515,-0.00528417487236564
2022-04-04,0.0195381394806622,0.0245995283236367,0.000530704154986665,0.0125125559463347
2022-04-05,0.00503772179628112,0.0122024739575945,-0.00557023625844656,-0.0129838074823324
2022-04-06,0.0155775914804643,-0.000320609569659095,0.0043839703617272,0.0069111709878319
2022-04-07,0.0138109285243597,0.00844329334557913,0.00152608158642419,-0.0040928221874896
2022-04-08,0.0108131724430029,-0.0116566227498224,-0.00164617581749564,-0.0153389202035632
2022-04-11,-0.0156467840785178,-0.0131538748987063,0.0201989062147598,-0.0149265107889596
2022-04-12,-0.0013527957991606,0.000588605411251165,-0.00529385886317261,0.00196143250751751
2022-04-13,0.00935277242999315,-0.0143819502786934,-0.00470786972984042,0.0177882744152645
2022-04-14,-0.0143028503665852,0.00228022798271698,-0.0154593692401752,0.00218700851315572
2022-04-15,-0.00814243221860785,0.015572470795256,-0.000405267232951771,0.00904627835622626
2022-04-18,0.00871494746522524,-0.012406484675577,0.00890356305470676,0.00670935499248079
2022-04-19,0.0115226810675189,-0.00886128905055677,-0.0207138785092921,-0.00523692222302565
2022-04-20,0.00695651382810251,0.00055876727341036,-0.00250065120073019,0.00763168782783516
2022-04-21,-0.0132866444611452,-0.0122111534379133,-0.0118165042665332,0.00282361172391458
2022-04-22,-0.0164967134797178,-0.00459940751863534,0.0144193726501691,0.00165279434119691
2022-04-25,0.0226906051470739,0.0104730649400568,0.0135789553887886,0.00800890587448199
2022-04-26,0.00386882156298046,0.0116345401676414,0.0033450284734065,0.00597961593312221
2022-04-27,0.0013266034373938,0.00460615998032513,0.0142933808040023,-0.00501259869378511
2022-04-28,-0.00181344806308634,-0.0222186679568096,-0.00867317850878684,0.00316178948749371
2022-04-29,-0.0179149334274079,-0.000647960841913988,0.00950651724971886,-0.00713734363236462
2022-05-02,0.0091799534706058,0.0127772785720594,-0.00585011508633235,0.00504654728073419
2022-05-03,-0.00325709768619781,0.00975834044893926,0.00320957522525629,-0.00346164146627654
2022-05-04,-0.00274135059497883,-0.00228979768925138,-0.00299396016664908,0.00361710915374813
2022-05-05,0.0140001949285674,-0.0323991577027644,-0.00278543083293069,0.00294399236157076
2022-05-06,0.0123265966576237,0.000731599665613399,0.00546115158329532,-0.00216309991729527
2022-05-09,0.0208817456390141,0.00688502036980294,-0.0130382115364487,0.00372410094170383
2022-05-10,-0.00714260884582011,0.000549642956701187,-0.0025091446504246,0.00459484980501575
2022-05-11,0.00975522841089458,0.00188895048211051,0.0017100737371791,-0.00184559992125929
2022-05-12,0.02086665684585,0.00517878447442525,-0.00403467478747509,0.00937794006641961
2022-05-13,-0.0166618331917185,-0.00475859683260255,0.00104659440835727,0.011141621653865
2022-05-16,-0.0129118888031676,0.0157197387090186,-0.00318880786734009,-0.00529593004567668
2022-05-17,-0.0169760802128065,0.00564472079848732,0.0161834393588343,-0.00621895365380011
2022-05-18,-0.0218882099925359,-0.0149120432468952,0.00714188601488617,0.00410830863127024
2022-05-19,0.00119973829861742,0.0165789054766264,0.0296586536983324,-0.00730649790433018
2022-05-20,0.00979806509473785,0.0144535072441179,-0.00795077604559211,-0.00359539044200241
2022-05-23,0.0180144806339774,0.00988888756418257,0.00814365914679913,0.00642346159282895
2022-05-24,0.0156712663075159,-0.0199515528262271,0.0209803081013037,-0.00458781480784883
2022-05-25,-0.0150481297025977,-0.00683167612326577,0.0030098005515257,-0.0154250013427866
2022-05-26,0.0277272285250912,0.00762616580747432,-0.0108307514183923,0.00531512667057719
2022-05-27,-0.0100016011313673,0.000524664090934295,-0.0100632250180328,-0.012820321790354
2022-05-30,0.00158270718684104,0.00417614764393569,-0.00035414564917612,-0.0108368020596308
2022-05-31,-0.00633383822803284,0.029515122586445,0.0130912436085341,-0.0241434614353432
2022-06-01,-0.00183525257932457,-0.00982056389279603,0.00750400486646719,0.0066499025778405
2022-06-02,0.00282289551752247,-0.0253584013791496,-0.0213836832761242,0.00200877671077875
2022-06-03,0.0017874143699551,0.00328434326916498,-0.00700354108866634,0.00369834772753064
2022-06-06,-0.000376388263011043,-0.00825116209492094,-9.05647529298544e-05,0.00675833778578589
2022-06-07,0.00162109091913049,0.00535249263554239,-0.0145813348724477,-0.000335772194572497
2022-06-08,-0.00728152853770002,-0.00974861668548717,0.00694529646494869,-0.00884460724560022
2022-06-09,-0.00756325696031855,0.0265446657640216,-0.0246133547518649,0.00451020521864699
2022-06-10,-0.0249164861987222,-0.00148447165892916,0.00143289764040456,0.0104269180465574
2022-06-13,-0.00573500590310727,-0.00572802607236063,-0.00391222119127056,-0.0120017675023573
2022-06-14,-0.00768975386816701,-0.0019951378978393,-0.00491164085614075,-0.00485591388095229
2022-06-15,0.040528365005172,0.0103507606035172,-0.00283647452452051,-0.00233796052525262
2022-06-16,-0.0204317434678458,0.00116808582243383,0.00314794804707843,-0.0103174667465888
2022-06-17,0.0020588432783791,-0.0195074008705355,0.00396326577938989,0.00555284679019759
2022-06-20,-0.0224043760097444,-5.54492139174935e-05,-0.0022560371103596,-0.00479345522317695
2022-06-21,-0.0220565361215519,0.00912290601194466,-0.0192495043034056,0.0100552531517731
2022-06-22,0.0018705357929551,0.000467890954470752,-0.0143922929832198,0.000428064109018904
2022-06-23,-0.0149495870232606,0.00882086569937329,-0.014696577739724,0.00582474014137482
2022-06-24,-2.73392145706229e-05,-0.00175767152398644,0.00761863446891932,0.0124887845456849
2022-06-27,-0.00642388322138723,-0.000694648024575391,-0.0024361498187128,0.00212499802877752
2022-06-28,-0.00920507409674243,0.00578843359325439,0.00269676607418008,0.00861381007365814
2022-06-29,-0.0303701676812866,0.0119153236413088,-0.0155892752095582,0.00168558345343396
2022-06-30,-0.0183712192553998,-0.0149567459763845,-0.00535588006696314,-0.0120933882065789
2022-07-01,0.00269274661676907,-0.000401850298147316,0.00562451973173495,0.000179218079309
2022-07-04,0.00851430891635303,-0.000851546174999956,-0.00178326123419918,0.00574508964833683
2022-07-05,-0.00739316030330212,-0.00910704784477141,-0.00115135986202651,0.00391565614273816
2022-07-06,9.43260980266861e-07,-0.0124123123312698,-0.000720614721063666,-0.00139110676702616
2022-07-07,0.0168433446506995,-0.00756878344764983,0.012109098069263,-0.0097415959093472
2022-07-08,0.0215978361446428,0.00704169264015594,-0.00614896900799703,0.0051711869496757
2022-07-11,-0.0164567065260873,-0.00499587187420382,0.00676126458314701,-0.00733164822678312
2022-07-12,-0.00175979340375265,-0.00941865371406385,0.00898599605537552,-0.0100145875394045
2022-07-13,0.0180224760137955,0.00196099583383317,-0.0118931790352102,0.00475942174724401
2022-07-14,-0.00704594370849451,-0.0148405708213122,0.00121258849819009,-0.00986248532151861
2022-07-15,-0.000787042274084945,0.0125504853148401,-0.000112216861304115,0.0019549153192491
2022-07-18,-0.00129160947355634,-0.00581514499462451,0.0102914071931376,2.21774827487605e-05
2022-07-19,-0.0133151852685965,0.00226954574016799,0.00914774867719613,-0.0106256774882045
2022-07-20,-0.00667026007327107,0.000612075978899679,-2.45626667956324e-05,0.0094375712946622
2022-07-21,-0.000441673186323572,-2.88802663730372e-06,0.00136009552413727,-0.00474243999319143
2022-07-22,-0.00620803273586885,0.0217125845093144,-0.00720153544943125,0.00959982653069338
2022-07-25,0.016700790350523,-0.00990393548531933,-0.00198124330051216,-0.00380026943689708
2022-07-26,-0.00721489262480973,0.0137456454267358,-0.0102920880604827,-0.00460045676920653
2022-07-27,-0.00649753548901094,0.000378878250638917,-0.00966955895852616,-0.000249808196867992
2022-07-28,0.0104529386482815,-0.0100224696636806,-0.0122081308891909,-0.00286445596782764
2022-07-29,-0.0158455261975636,-0.00082516378819815,0.00836207703944837,-0.00285280862118185
2022-08-01,-0.000610477127268224,0.0089612602441496,0.011149717984954,-0.00702131506746981
2022-08-02,-0.0232731723352138,-0.00510622481273525,-0.00412944852927091,-0.0097031770014237
2022-08-03,0.0175075432385352,-0.00926498682232148,-0.0112897739800683,0.00490629294949627
2022-08-04,-0.00410468552061121,0.00183316928097474,-0.000879313317770513,-0.00644962673169982
2022-08-05,-0.0070176798700838,0.0118631621421456,0.0224190369331262,-0.0110116554392712
2022-08-08,-0.0185737849197932,-0.000881500016066088,0.0204131317075049,-0.00406278319330838
2022-08-09,-0.000116430506659899,-0.0166443186427169,-0.0171980033672145,-0.0064074838938987
2022-08-10,-0.0120042326692749,-0.0156801108525044,-0.00356906656122387,-0.0175422854853605
2022-08-11,-0.00800238494925655,-0.00922074390093526,0.0153328049216229,-0.0023274971941414
2022-08-12,0.0193151286837688,-0.0063252975044935,-0.000382440966102368,0.00133739296928414
2022-08-15,-0.00263288805363191,-0.000257124780499496,0.0159741324232643,0.0023575388518855
2022-08-16,-0.0160767357622601,0.00804597685195538,-0.00333585393309883,0.00314193012336581
2022-08-17,0.00244810323701073,-0.00521540446286888,0.00604985923915378,-0.00800674970400652
2022-08-18,-0.00544107623441925,-0.0133665573997542,0.00224241239250251,-0.00260581695858747
2022-08-19,0.00885020321981008,0.007285271938542,0.0322906949548006,-0.00806679044343074
2022-08-22,0.0214863289159648,0.0033054836248751,0.0092045256677252,-0.00508345185627013
2022-08-23,-0.0148903876666424,0.0138881648329768,-0.0120653906921592,-0.00967872550389874
2022-08-24,0.00681975446370424,-0.0201897703137391,-0.00603881169163268,-0.00893171040522152
2022-08-25,0.00127347088017731,0.00104782906673849,0.00370235284622062,0.00503904930060748
2022-08-26,0.0134334837339682,0.016240342727312,-0.0190100064667961,-0.002180172561429
2022-08-29,-0.003446672084194,0.00869008560820043,-0.0180440994496324,-0.00207072934702937
2022-08-30,0.0125492860269092,-0.00999063390917054,-0.0112182260635522,0.0138364654391319
2022-08-31,-0.0261758379200504,0.00879034184122097,-0.0034792960655914,-0.000467137323258973
2022-09-01,0.0253418838197006,-0.0104631224399666,0.0123890214863198,-0.00429651027687135
2022-09-02,0.0129716696777787,-0.00544077013475751,-0.00274197564852279,0.00597829356932592
2022-09-05,-0.00226163983328622,0.0142504113435489,0.00162380715558193,-0.00389806268311786
2022-09-06,-0.0217351069520875,-0.00348174374148095,-0.000646069097530627,0.010983262251836
2022-09-07,0.00964513050062972,0.00994255373958524,-0.00705237097025142,-0.00302137888516977
2022-09-08,0.00724790795722151,-0.00349473250535003,0.0136219726875099,-0.00492922091294715
2022-09-09,-9.53343963208307e-05,-0.0189163488569749,-0.0109651318808332,-0.00934500040859748
